sequence_name,sequence_path,pulse_index,tag,mapped_label,is_unknown,is_noise
exp5_mixed_train_056,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_056.csv,217,5,3,0,0
exp5_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_021.csv,145,0,0,0,1
exp5_mixed_train_004,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_004.csv,61,5,3,0,0
exp5_mixed_train_062,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_062.csv,220,4,2,0,0
exp5_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_129.csv,223,5,3,0,0
exp5_mixed_train_126,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_126.csv,337,4,2,0,0
exp5_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_134.csv,166,1,1,0,0
exp5_mixed_train_094,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_094.csv,276,1,1,0,0
exp5_mixed_train_144,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_144.csv,43,5,3,0,0
exp5_mixed_train_008,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_008.csv,290,0,0,0,1
exp5_mixed_train_025,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_025.csv,308,0,0,0,1
exp5_mixed_train_025,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_025.csv,337,1,1,0,0
exp5_mixed_train_135,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_135.csv,5,5,3,0,0
exp5_mixed_train_116,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_116.csv,190,5,3,0,0
exp5_mixed_train_123,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_123.csv,313,0,0,0,1
exp5_mixed_train_115,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_115.csv,199,0,0,0,1
exp5_mixed_train_048,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_048.csv,103,4,2,0,0
exp5_mixed_train_041,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_041.csv,137,0,0,0,1
exp5_mixed_train_145,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_145.csv,0,0,0,0,1
exp5_mixed_train_065,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_065.csv,186,5,3,0,0
exp5_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_128.csv,321,4,2,0,0
exp5_mixed_train_014,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_014.csv,378,1,1,0,0
exp5_mixed_train_050,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_050.csv,21,5,3,0,0
exp5_mixed_train_053,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_053.csv,17,0,0,0,1
exp5_mixed_train_003,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_003.csv,130,4,2,0,0
exp5_mixed_train_045,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_045.csv,110,4,2,0,0
exp5_mixed_train_068,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_068.csv,52,4,2,0,0
exp5_mixed_train_063,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_063.csv,314,0,0,0,1
exp5_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_035.csv,31,0,0,0,1
exp5_mixed_train_068,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_068.csv,79,5,3,0,0
exp5_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_074.csv,319,4,2,0,0
exp5_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_129.csv,240,5,3,0,0
exp5_mixed_train_014,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_014.csv,194,1,1,0,0
exp5_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_023.csv,50,0,0,0,1
exp5_mixed_train_081,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_081.csv,349,1,1,0,0
exp5_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_032.csv,338,4,2,0,0
exp5_mixed_train_121,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_121.csv,303,0,0,0,1
exp5_mixed_train_042,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_042.csv,185,1,1,0,0
exp5_mixed_train_059,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_059.csv,44,1,1,0,0
exp5_mixed_train_069,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_069.csv,310,0,0,0,1
exp5_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_023.csv,283,0,0,0,1
exp5_mixed_train_034,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_034.csv,217,4,2,0,0
exp5_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_074.csv,232,4,2,0,0
exp5_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_006.csv,88,0,0,0,1
exp5_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_067.csv,388,0,0,0,1
exp5_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_032.csv,278,1,1,0,0
exp5_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_006.csv,29,1,1,0,0
exp5_mixed_train_138,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_138.csv,290,0,0,0,1
exp5_mixed_train_083,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_083.csv,362,0,0,0,1
exp5_mixed_train_130,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_130.csv,382,0,0,0,1
exp5_mixed_train_152,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_152.csv,76,5,3,0,0
exp5_mixed_train_126,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_126.csv,319,1,1,0,0
exp5_mixed_train_046,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_046.csv,208,4,2,0,0
exp5_mixed_train_085,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_085.csv,337,1,1,0,0
exp5_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_107.csv,349,4,2,0,0
exp5_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_002.csv,142,1,1,0,0
exp5_mixed_train_009,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_009.csv,378,1,1,0,0
exp5_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_035.csv,199,5,3,0,0
exp5_mixed_train_121,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_121.csv,329,0,0,0,1
exp5_mixed_train_058,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_058.csv,352,4,2,0,0
exp5_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_006.csv,218,5,3,0,0
exp5_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_036.csv,271,5,3,0,0
exp5_mixed_train_079,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_079.csv,184,0,0,0,1
exp5_mixed_train_048,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_048.csv,288,1,1,0,0
exp5_mixed_train_155,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_155.csv,381,1,1,0,0
exp5_mixed_train_068,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_068.csv,83,4,2,0,0
exp5_mixed_train_024,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_024.csv,219,1,1,0,0
exp5_mixed_train_144,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_144.csv,398,0,0,0,1
exp5_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_021.csv,393,1,1,0,0
exp5_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_128.csv,245,0,0,0,1
exp5_mixed_train_103,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_103.csv,134,5,3,0,0
exp5_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_129.csv,218,5,3,0,0
exp5_mixed_train_151,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_151.csv,12,5,3,0,0
exp5_mixed_train_097,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_097.csv,289,4,2,0,0
exp5_mixed_train_139,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_139.csv,336,0,0,0,1
exp5_mixed_train_154,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_154.csv,89,1,1,0,0
exp5_mixed_train_007,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_007.csv,293,0,0,0,1
exp5_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_107.csv,342,0,0,0,1
exp5_mixed_train_013,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_013.csv,119,1,1,0,0
exp5_mixed_train_055,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_055.csv,152,4,2,0,0
exp5_mixed_train_038,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_038.csv,57,4,2,0,0
exp5_mixed_train_079,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_079.csv,352,1,1,0,0
exp5_mixed_train_112,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_112.csv,197,5,3,0,0
exp5_mixed_train_033,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_033.csv,224,1,1,0,0
exp5_mixed_train_041,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_041.csv,266,4,2,0,0
exp5_mixed_train_138,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_138.csv,249,0,0,0,1
exp5_mixed_train_122,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_122.csv,227,5,3,0,0
exp5_mixed_train_135,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_135.csv,123,1,1,0,0
exp5_mixed_train_136,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_136.csv,362,1,1,0,0
exp5_mixed_train_069,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_069.csv,93,0,0,0,1
exp5_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_111.csv,280,0,0,0,1
exp5_mixed_train_040,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_040.csv,129,5,3,0,0
exp5_mixed_train_046,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_046.csv,24,5,3,0,0
exp5_mixed_train_069,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_069.csv,43,5,3,0,0
exp5_mixed_train_132,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_132.csv,112,5,3,0,0
exp5_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_023.csv,145,5,3,0,0
exp5_mixed_train_007,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_007.csv,144,0,0,0,1
exp5_mixed_train_070,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_070.csv,190,5,3,0,0
exp5_mixed_train_097,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_097.csv,287,1,1,0,0
exp5_mixed_train_108,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_108.csv,158,5,3,0,0
exp5_mixed_train_055,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_055.csv,135,1,1,0,0
exp5_mixed_train_034,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_034.csv,212,1,1,0,0
exp5_mixed_train_079,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_079.csv,313,0,0,0,1
exp5_mixed_train_065,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_065.csv,349,4,2,0,0
exp5_mixed_train_038,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_038.csv,347,0,0,0,1
exp5_mixed_train_120,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_120.csv,288,4,2,0,0
exp5_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_036.csv,15,5,3,0,0
exp5_mixed_train_054,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_054.csv,301,4,2,0,0
exp5_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_035.csv,156,0,0,0,1
exp5_mixed_train_075,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_075.csv,316,0,0,0,1
exp5_mixed_train_126,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_126.csv,102,0,0,0,1
exp5_mixed_train_072,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_072.csv,353,4,2,0,0
exp5_mixed_train_000,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_000.csv,355,1,1,0,0
exp5_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_095.csv,261,1,1,0,0
exp5_mixed_train_039,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_039.csv,325,1,1,0,0
exp5_mixed_train_141,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_141.csv,129,1,1,0,0
exp5_mixed_train_050,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_050.csv,342,1,1,0,0
exp5_mixed_train_143,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_143.csv,362,0,0,0,1
exp5_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_093.csv,30,5,3,0,0
exp5_mixed_train_030,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_030.csv,21,5,3,0,0
exp5_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_021.csv,161,1,1,0,0
exp5_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_074.csv,150,4,2,0,0
exp5_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_010.csv,333,0,0,0,1
exp5_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_002.csv,126,0,0,0,1
exp5_mixed_train_144,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_144.csv,302,1,1,0,0
exp5_mixed_train_016,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_016.csv,372,1,1,0,0
exp5_mixed_train_039,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_039.csv,98,5,3,0,0
exp5_mixed_train_013,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_013.csv,96,4,2,0,0
exp5_mixed_train_047,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_047.csv,212,0,0,0,1
exp5_mixed_train_022,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_022.csv,319,1,1,0,0
exp5_mixed_train_055,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_055.csv,369,0,0,0,1
exp5_mixed_train_159,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_159.csv,185,1,1,0,0
exp5_mixed_train_042,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_042.csv,354,1,1,0,0
exp5_mixed_train_045,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_045.csv,193,5,3,0,0
exp5_mixed_train_131,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_131.csv,73,0,0,0,1
exp5_mixed_train_049,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp5\mixed\train\sequences\exp5_mixed_train_049.csv,28,4,2,0,0
