sequence_name,sequence_path,pulse_index,tag,mapped_label,is_unknown,is_noise
exp6_mixed_train_034,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_034.csv,75,4,2,0,0
exp6_mixed_train_118,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_118.csv,276,1,1,0,0
exp6_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_134.csv,139,4,2,0,0
exp6_mixed_train_155,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_155.csv,299,7,4,0,0
exp6_mixed_train_068,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_068.csv,78,4,2,0,0
exp6_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_096.csv,123,4,2,0,0
exp6_mixed_train_050,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_050.csv,143,0,0,0,1
exp6_mixed_train_063,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_063.csv,186,1,1,0,0
exp6_mixed_train_141,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_141.csv,210,0,0,0,1
exp6_mixed_train_061,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_061.csv,385,0,0,0,1
exp6_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_067.csv,278,1,1,0,0
exp6_mixed_train_063,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_063.csv,332,7,4,0,0
exp6_mixed_train_077,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_077.csv,344,7,4,0,0
exp6_mixed_train_016,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_016.csv,327,7,4,0,0
exp6_mixed_train_158,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_158.csv,258,1,1,0,0
exp6_mixed_train_000,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_000.csv,312,7,4,0,0
exp6_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_073.csv,397,0,0,0,1
exp6_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_093.csv,7,5,3,0,0
exp6_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_067.csv,173,1,1,0,0
exp6_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_010.csv,215,4,2,0,0
exp6_mixed_train_143,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_143.csv,45,5,3,0,0
exp6_mixed_train_042,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_042.csv,285,0,0,0,1
exp6_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_006.csv,363,7,4,0,0
exp6_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_074.csv,285,1,1,0,0
exp6_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_074.csv,60,5,3,0,0
exp6_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_095.csv,378,7,4,0,0
exp6_mixed_train_115,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_115.csv,301,0,0,0,1
exp6_mixed_train_072,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_072.csv,305,7,4,0,0
exp6_mixed_train_124,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_124.csv,301,7,4,0,0
exp6_mixed_train_042,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_042.csv,72,7,4,0,0
exp6_mixed_train_149,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_149.csv,252,1,1,0,0
exp6_mixed_train_013,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_013.csv,73,5,3,0,0
exp6_mixed_train_152,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_152.csv,363,7,4,0,0
exp6_mixed_train_089,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_089.csv,341,7,4,0,0
exp6_mixed_train_141,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_141.csv,249,4,2,0,0
exp6_mixed_train_064,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_064.csv,395,0,0,0,1
exp6_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_006.csv,153,5,3,0,0
exp6_mixed_train_127,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_127.csv,289,7,4,0,0
exp6_mixed_train_090,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_090.csv,382,7,4,0,0
exp6_mixed_train_137,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_137.csv,284,1,1,0,0
exp6_mixed_train_076,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_076.csv,293,7,4,0,0
exp6_mixed_train_043,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_043.csv,300,7,4,0,0
exp6_mixed_train_081,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_081.csv,367,7,4,0,0
exp6_mixed_train_100,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_100.csv,172,4,2,0,0
exp6_mixed_train_080,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_080.csv,83,5,3,0,0
exp6_mixed_train_065,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_065.csv,52,5,3,0,0
exp6_mixed_train_115,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_115.csv,3,5,3,0,0
exp6_mixed_train_048,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_048.csv,222,1,1,0,0
exp6_mixed_train_116,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_116.csv,21,1,1,0,0
exp6_mixed_train_056,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_056.csv,88,5,3,0,0
exp6_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_010.csv,142,1,1,0,0
exp6_mixed_train_060,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_060.csv,127,5,3,0,0
exp6_mixed_train_146,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_146.csv,370,7,4,0,0
exp6_mixed_train_152,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_152.csv,299,0,0,0,1
exp6_mixed_train_104,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_104.csv,383,0,0,0,1
exp6_mixed_train_140,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_140.csv,31,4,2,0,0
exp6_mixed_train_122,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_122.csv,172,5,3,0,0
exp6_mixed_train_076,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_076.csv,294,7,4,0,0
exp6_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_111.csv,109,0,0,0,1
exp6_mixed_train_098,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_098.csv,334,7,4,0,0
exp6_mixed_train_004,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_004.csv,14,5,3,0,0
exp6_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_134.csv,285,1,1,0,0
exp6_mixed_train_016,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_016.csv,85,4,2,0,0
exp6_mixed_train_009,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_009.csv,128,5,3,0,0
exp6_mixed_train_113,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_113.csv,94,5,3,0,0
exp6_mixed_train_117,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_117.csv,23,1,1,0,0
exp6_mixed_train_079,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_079.csv,379,7,4,0,0
exp6_mixed_train_048,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_048.csv,320,7,4,0,0
exp6_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_111.csv,55,1,1,0,0
exp6_mixed_train_045,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_045.csv,306,7,4,0,0
exp6_mixed_train_004,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_004.csv,307,0,0,0,1
exp6_mixed_train_052,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_052.csv,349,0,0,0,1
exp6_mixed_train_064,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_064.csv,140,4,2,0,0
exp6_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_148.csv,189,4,2,0,0
exp6_mixed_train_043,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_043.csv,166,5,3,0,0
exp6_mixed_train_076,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_076.csv,175,4,2,0,0
exp6_mixed_train_114,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_114.csv,352,7,4,0,0
exp6_mixed_train_103,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_103.csv,141,5,3,0,0
exp6_mixed_train_138,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_138.csv,190,1,1,0,0
exp6_mixed_train_025,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_025.csv,71,5,3,0,0
exp6_mixed_train_049,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_049.csv,4,5,3,0,0
exp6_mixed_train_082,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_082.csv,195,1,1,0,0
exp6_mixed_train_146,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_146.csv,260,1,1,0,0
exp6_mixed_train_051,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_051.csv,396,0,0,0,1
exp6_mixed_train_157,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_157.csv,336,0,0,0,1
exp6_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_032.csv,297,7,4,0,0
exp6_mixed_train_098,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_098.csv,387,7,4,0,0
exp6_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_134.csv,296,0,0,0,1
exp6_mixed_train_117,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_117.csv,78,5,3,0,0
exp6_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_129.csv,312,7,4,0,0
exp6_mixed_train_001,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_001.csv,157,5,3,0,0
exp6_mixed_train_101,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_101.csv,102,4,2,0,0
exp6_mixed_train_057,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_057.csv,33,5,3,0,0
exp6_mixed_train_015,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_015.csv,336,0,0,0,1
exp6_mixed_train_083,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_083.csv,184,1,1,0,0
exp6_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_073.csv,205,4,2,0,0
exp6_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_074.csv,327,7,4,0,0
exp6_mixed_train_109,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_109.csv,335,0,0,0,1
exp6_mixed_train_052,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_052.csv,117,1,1,0,0
exp6_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_021.csv,164,4,2,0,0
exp6_mixed_train_088,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_088.csv,368,0,0,0,1
exp6_mixed_train_009,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_009.csv,27,5,3,0,0
exp6_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_067.csv,389,7,4,0,0
exp6_mixed_train_049,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_049.csv,331,7,4,0,0
exp6_mixed_train_008,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_008.csv,246,4,2,0,0
exp6_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_129.csv,292,0,0,0,1
exp6_mixed_train_125,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_125.csv,232,1,1,0,0
exp6_mixed_train_076,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_076.csv,280,0,0,0,1
exp6_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_032.csv,153,4,2,0,0
exp6_mixed_train_098,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_098.csv,147,4,2,0,0
exp6_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_105.csv,320,0,0,0,1
exp6_mixed_train_041,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_041.csv,236,4,2,0,0
exp6_mixed_train_159,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_159.csv,208,4,2,0,0
exp6_mixed_train_043,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_043.csv,241,4,2,0,0
exp6_mixed_train_124,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_124.csv,364,0,0,0,1
exp6_mixed_train_085,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_085.csv,364,7,4,0,0
exp6_mixed_train_045,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_045.csv,144,4,2,0,0
exp6_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_134.csv,159,5,3,0,0
exp6_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_023.csv,300,0,0,0,1
exp6_mixed_train_127,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_127.csv,311,0,0,0,1
exp6_mixed_train_081,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_081.csv,331,0,0,0,1
exp6_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_107.csv,116,5,3,0,0
exp6_mixed_train_020,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_020.csv,142,4,2,0,0
exp6_mixed_train_117,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_117.csv,244,1,1,0,0
exp6_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_095.csv,137,5,3,0,0
exp6_mixed_train_043,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_043.csv,118,4,2,0,0
exp6_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_105.csv,292,1,1,0,0
exp6_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_021.csv,395,0,0,0,1
exp6_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_107.csv,117,1,1,0,0
exp6_mixed_train_000,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_000.csv,280,4,2,0,0
exp6_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_128.csv,1,5,3,0,0
exp6_mixed_train_123,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_123.csv,108,4,2,0,0
exp6_mixed_train_116,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_116.csv,391,0,0,0,1
exp6_mixed_train_115,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_115.csv,307,0,0,0,1
exp6_mixed_train_110,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_110.csv,240,7,4,0,0
exp6_mixed_train_068,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp6\mixed\train\sequences\exp6_mixed_train_068.csv,238,4,2,0,0
