sequence_name,sequence_path,pulse_index,tag,mapped_label,is_unknown,is_noise
exp4_mixed_train_139,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_139.csv,106,4,3,0,0
exp4_mixed_train_031,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_031.csv,286,0,0,0,1
exp4_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_023.csv,167,4,3,0,0
exp4_mixed_train_090,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_090.csv,337,3,2,0,0
exp4_mixed_train_127,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_127.csv,231,4,3,0,0
exp4_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_107.csv,208,3,2,0,0
exp4_mixed_train_019,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_019.csv,11,1,1,0,0
exp4_mixed_train_154,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_154.csv,384,1,1,0,0
exp4_mixed_train_126,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_126.csv,52,4,3,0,0
exp4_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_002.csv,134,0,0,0,1
exp4_mixed_train_026,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_026.csv,367,0,0,0,1
exp4_mixed_train_028,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_028.csv,384,1,1,0,0
exp4_mixed_train_029,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_029.csv,121,4,3,0,0
exp4_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_129.csv,231,4,3,0,0
exp4_mixed_train_005,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_005.csv,312,0,0,0,1
exp4_mixed_train_134,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_134.csv,92,0,0,0,1
exp4_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_073.csv,43,3,2,0,0
exp4_mixed_train_012,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_012.csv,289,0,0,0,1
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,296,0,0,0,1
exp4_mixed_train_013,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_013.csv,134,4,3,0,0
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,149,3,2,0,0
exp4_mixed_train_108,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_108.csv,22,1,1,0,0
exp4_mixed_train_124,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_124.csv,104,4,3,0,0
exp4_mixed_train_082,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_082.csv,364,0,0,0,1
exp4_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_002.csv,360,3,2,0,0
exp4_mixed_train_104,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_104.csv,189,3,2,0,0
exp4_mixed_train_055,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_055.csv,47,3,2,0,0
exp4_mixed_train_038,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_038.csv,55,0,0,0,1
exp4_mixed_train_016,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_016.csv,369,0,0,0,1
exp4_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_129.csv,31,4,3,0,0
exp4_mixed_train_124,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_124.csv,169,3,2,0,0
exp4_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_074.csv,228,4,3,0,0
exp4_mixed_train_158,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_158.csv,114,1,1,0,0
exp4_mixed_train_064,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_064.csv,366,0,0,0,1
exp4_mixed_train_066,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_066.csv,27,1,1,0,0
exp4_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_036.csv,296,3,2,0,0
exp4_mixed_train_018,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_018.csv,206,0,0,0,1
exp4_mixed_train_083,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_083.csv,357,1,1,0,0
exp4_mixed_train_014,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_014.csv,396,1,1,0,0
exp4_mixed_train_046,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_046.csv,267,0,0,0,1
exp4_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_010.csv,175,0,0,0,1
exp4_mixed_train_140,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_140.csv,351,3,2,0,0
exp4_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_128.csv,95,3,2,0,0
exp4_mixed_train_005,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_005.csv,16,0,0,0,1
exp4_mixed_train_015,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_015.csv,361,0,0,0,1
exp4_mixed_train_112,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_112.csv,225,1,1,0,0
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,384,1,1,0,0
exp4_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_107.csv,161,0,0,0,1
exp4_mixed_train_120,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_120.csv,124,0,0,0,1
exp4_mixed_train_147,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_147.csv,9,0,0,0,1
exp4_mixed_train_149,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_149.csv,106,4,3,0,0
exp4_mixed_train_047,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_047.csv,244,1,1,0,0
exp4_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_111.csv,158,3,2,0,0
exp4_mixed_train_099,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_099.csv,74,1,1,0,0
exp4_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_036.csv,161,3,2,0,0
exp4_mixed_train_075,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_075.csv,378,1,1,0,0
exp4_mixed_train_024,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_024.csv,392,1,1,0,0
exp4_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_032.csv,101,4,3,0,0
exp4_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_129.csv,389,0,0,0,1
exp4_mixed_train_070,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_070.csv,268,3,2,0,0
exp4_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_095.csv,128,4,3,0,0
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,95,4,3,0,0
exp4_mixed_train_159,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_159.csv,346,0,0,0,1
exp4_mixed_train_050,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_050.csv,356,1,1,0,0
exp4_mixed_train_078,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_078.csv,137,1,1,0,0
exp4_mixed_train_011,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_011.csv,285,3,2,0,0
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,280,1,1,0,0
exp4_mixed_train_069,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_069.csv,167,0,0,0,1
exp4_mixed_train_043,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_043.csv,325,1,1,0,0
exp4_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_067.csv,260,0,0,0,1
exp4_mixed_train_028,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_028.csv,260,4,3,0,0
exp4_mixed_train_142,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_142.csv,24,4,3,0,0
exp4_mixed_train_061,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_061.csv,236,4,3,0,0
exp4_mixed_train_138,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_138.csv,121,3,2,0,0
exp4_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_074.csv,6,0,0,0,1
exp4_mixed_train_123,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_123.csv,272,1,1,0,0
exp4_mixed_train_023,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_023.csv,224,0,0,0,1
exp4_mixed_train_065,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_065.csv,384,0,0,0,1
exp4_mixed_train_059,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_059.csv,73,1,1,0,0
exp4_mixed_train_154,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_154.csv,259,3,2,0,0
exp4_mixed_train_142,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_142.csv,345,3,2,0,0
exp4_mixed_train_108,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_108.csv,350,1,1,0,0
exp4_mixed_train_089,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_089.csv,189,4,3,0,0
exp4_mixed_train_059,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_059.csv,393,1,1,0,0
exp4_mixed_train_120,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_120.csv,30,3,2,0,0
exp4_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_129.csv,50,0,0,0,1
exp4_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_035.csv,97,4,3,0,0
exp4_mixed_train_106,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_106.csv,151,1,1,0,0
exp4_mixed_train_133,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_133.csv,320,1,1,0,0
exp4_mixed_train_014,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_014.csv,370,0,0,0,1
exp4_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_002.csv,31,0,0,0,1
exp4_mixed_train_051,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_051.csv,174,4,3,0,0
exp4_mixed_train_091,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_091.csv,8,4,3,0,0
exp4_mixed_train_150,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_150.csv,113,4,3,0,0
exp4_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_105.csv,2,4,3,0,0
exp4_mixed_train_103,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_103.csv,119,4,3,0,0
exp4_mixed_train_115,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_115.csv,22,0,0,0,1
exp4_mixed_train_122,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_122.csv,135,4,3,0,0
exp4_mixed_train_146,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_146.csv,357,1,1,0,0
exp4_mixed_train_098,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_098.csv,135,4,3,0,0
exp4_mixed_train_116,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_116.csv,380,1,1,0,0
exp4_mixed_train_091,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_091.csv,369,1,1,0,0
exp4_mixed_train_046,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_046.csv,279,0,0,0,1
exp4_mixed_train_077,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_077.csv,202,3,2,0,0
exp4_mixed_train_037,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_037.csv,211,0,0,0,1
exp4_mixed_train_108,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_108.csv,287,3,2,0,0
exp4_mixed_train_070,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_070.csv,251,4,3,0,0
exp4_mixed_train_065,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_065.csv,145,3,2,0,0
exp4_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_035.csv,172,0,0,0,1
exp4_mixed_train_044,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_044.csv,271,0,0,0,1
exp4_mixed_train_153,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_153.csv,30,0,0,0,1
exp4_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_010.csv,336,3,2,0,0
exp4_mixed_train_004,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_004.csv,78,1,1,0,0
exp4_mixed_train_033,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_033.csv,393,1,1,0,0
exp4_mixed_train_135,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_135.csv,310,1,1,0,0
exp4_mixed_train_066,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_066.csv,397,1,1,0,0
exp4_mixed_train_088,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_088.csv,143,1,1,0,0
exp4_mixed_train_064,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_064.csv,338,0,0,0,1
exp4_mixed_train_055,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_055.csv,60,4,3,0,0
exp4_mixed_train_026,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_026.csv,9,4,3,0,0
exp4_mixed_train_147,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_147.csv,86,1,1,0,0
exp4_mixed_train_015,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_015.csv,78,3,2,0,0
exp4_mixed_train_030,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_030.csv,372,0,0,0,1
exp4_mixed_train_082,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_082.csv,147,0,0,0,1
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,275,1,1,0,0
exp4_mixed_train_125,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_125.csv,124,1,1,0,0
exp4_mixed_train_071,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_071.csv,68,4,3,0,0
exp4_mixed_train_153,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_153.csv,130,3,2,0,0
exp4_mixed_train_030,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_030.csv,244,0,0,0,1
exp4_mixed_train_044,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_044.csv,172,1,1,0,0
exp4_mixed_train_008,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_008.csv,279,0,0,0,1
exp4_mixed_train_088,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_088.csv,115,1,1,0,0
exp4_mixed_train_041,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_041.csv,203,1,1,0,0
exp4_mixed_train_062,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_062.csv,152,4,3,0,0
exp4_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_036.csv,367,0,0,0,1
exp4_mixed_train_117,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_117.csv,141,3,2,0,0
